Year ,Month,Day,MaxTempC,MinTempC,
2017,9,20,9.444444444,2.777777778,
2017,9,21,8.888888889,3.888888889,
2017,9,22,10,3.888888889,
2017,9,23,11.11111111,4.444444444,
2017,9,24,11.11111111,0.555555556,
2017,9,25,10.55555556,0.555555556,
2017,9,26,15,5.555555556,
2017,9,27,18.88888889,2.222222222,
2017,9,28,22.22222222,1.666666667,
2017,9,29,22.77777778,2.222222222,
2017,9,30,23.88888889,2.222222222,
2017,10,1,12.77777778,2.222222222,
2017,10,2,8.333333333,0.555555556,
2017,10,3,11.11111111,0.555555556,
2017,10,4,13.33333333,-1.666666667,
2017,10,5,6.666666667,-1.666666667,
2017,10,6,12.77777778,1.666666667,
2017,10,7,18.33333333,1.666666667,
2017,10,8,16.66666667,2.222222222,
2017,10,9,9.444444444,-2.222222222,
2017,10,10,12.22222222,-2.222222222,
2017,10,11,16.66666667,-0.555555556,
2017,10,12,11.66666667,0,
2017,10,13,8.888888889,-0.555555556,
2017,10,14,9.444444444,-2.777777778,
2017,10,15,12.22222222,-3.333333333,
2017,10,16,14.44444444,-2.777777778,
2017,10,17,15.55555556,-2.222222222,
2017,10,18,20.55555556,-1.666666667,
2017,10,19,21.11111111,-0.555555556,
2017,10,20,23.88888889,0.555555556,
2017,10,21,11.66666667,0,
2017,10,22,6.666666667,0,
2017,10,23,13.33333333,0,
2017,10,24,12.77777778,-1.666666667,
2017,10,25,12.77777778,-2.222222222,
2017,10,26,15.55555556,4.444444444,
2017,10,27,15.55555556,-0.555555556,
2017,10,28,12.77777778,-1.111111111,
2017,10,29,15,-1.111111111,
2017,10,30,14.44444444,-1.111111111,
2017,10,31,8.888888889,-4.444444444,
2017,11,1,7.222222222,-4.444444444,
2017,11,2,12.22222222,-16.66666667,
2017,11,3,7.222222222,0,
2017,11,4,3.333333333,-1.111111111,
2017,11,5,2.777777778,-2.777777778,
2017,11,6,3.888888889,-4.444444444,
2017,11,7,4.444444444,-5.555555556,
2017,11,8,2.777777778,-5.555555556,
2017,11,9,3.888888889,-3.888888889,
2017,11,10,6.111111111,-0.555555556,
2017,11,11,5.555555556,0,
2017,11,12,7.777777778,-2.222222222,
2017,11,13,6.666666667,-3.333333333,
2017,11,14,8.888888889,-3.333333333,
2017,11,15,6.111111111,-4.444444444,
2017,11,16,8.888888889,7.222222222,
2017,11,17,8.888888889,-0.555555556,
2017,11,18,5,-5,
2017,11,19,1.666666667,-7.222222222,
2017,11,20,1.666666667,-6.666666667,
2017,11,21,8.333333333,-1.111111111,
2017,11,22,5.555555556,1.111111111,
2017,11,23,8.888888889,3.333333333,
2017,11,24,16.66666667,1.666666667,
2017,11,25,7.222222222,-3.888888889,
2017,11,26,3.333333333,-4.444444444,
2017,11,27,10,-1.666666667,
2017,11,28,7.222222222,-5.555555556,
2017,11,29,4.444444444,-6.111111111,
2017,11,30,7.222222222,-6.666666667,
2017,12,1,-0.555555556,-6.666666667,
2017,12,2,3.333333333,-3.888888889,
2017,12,3,3.333333333,-2.222222222,
2017,12,4,2.222222222,-4.444444444,
2017,12,5,0,-7.222222222,
2017,12,6,-2.222222222,-10,
2017,12,7,-6.111111111,-11.11111111,
2017,12,8,-5,-11.11111111,
2017,12,9,-5.555555556,-11.66666667,
2017,12,10,-6.111111111,-12.22222222,
2017,12,11,-5.555555556,-12.22222222,
2017,12,12,-6.111111111,-12.77777778,
2017,12,13,-5,-12.77777778,
2017,12,14,-1.666666667,-5.555555556,
2017,12,15,1.666666667,-5.555555556,
2017,12,16,-1.111111111,-5,
2017,12,17,2.222222222,-12.77777778,
2017,12,18,-2.777777778,-12.77777778,
2017,12,19,3.888888889,2.222222222,
2017,12,20,6.111111111,-1.666666667,
2017,12,21,0.555555556,-6.666666667,
2017,12,22,-2.777777778,-7.222222222,
2017,12,23,0,-5,
2017,12,24,-1.111111111,-17.22222222,
2017,12,25,-7.222222222,-17.22222222,
2017,12,26,-3.888888889,-8.888888889,
2017,12,27,-3.333333333,-10,
2017,12,28,1.111111111,-5.555555556,
2017,12,29,2.777777778,-3.333333333,
2017,12,30,8.888888889,0.555555556,
2017,12,31,4.444444444,-7.222222222,
2018,1,1,1.666666667,-11.11111111,
2018,1,2,-5,-11.11111111,
2018,1,3,-5.555555556,-11.66666667,
2018,1,4,-1.666666667,-10.55555556,
2018,1,5,-2.222222222,-10.55555556,
2018,1,6,2.222222222,-3.888888889,
2018,1,7,2.222222222,-2.222222222,
2018,1,8,3.333333333,-2.222222222,
2018,1,9,3.333333333,-3.333333333,
2018,1,10,4.444444444,-2.222222222,
2018,1,11,2.777777778,-2.222222222,
2018,1,12,3.888888889,-1.111111111,
2018,1,13,3.888888889,-0.555555556,
2018,1,14,4.444444444,-0.555555556,
2018,1,15,5,-1.111111111,
2018,1,16,2.222222222,-2.222222222,
2018,1,17,-2.222222222,-3.888888889,
2018,1,18,1.666666667,-4.444444444,
2018,1,19,7.222222222,-3.333333333,
2018,1,20,2.222222222,-2.777777778,
2018,1,21,1.111111111,-3.888888889,
2018,1,22,1.111111111,-5,
2018,1,23,1.111111111,-5,
2018,1,24,1.111111111,-5,
2018,1,25,6.666666667,-2.777777778,
2018,1,26,5,-6.111111111,
2018,1,27,1.666666667,-5.555555556,
2018,1,28,1.666666667,-4.444444444,
2018,1,29,5.555555556,-1.666666667,
2018,1,30,12.77777778,-1.666666667,
2018,1,31,10.55555556,-3.333333333,
2018,2,1,2.222222222,-4.444444444,
2018,2,2,3.888888889,-4.444444444,
2018,2,3,5.555555556,0,
2018,2,4,12.22222222,1.666666667,
2018,2,5,8.888888889,1.111111111,
2018,2,6,7.222222222,0.555555556,
2018,2,7,8.333333333,0,
2018,2,8,6.666666667,0,
2018,2,9,10,0.555555556,
2018,2,10,6.666666667,-1.666666667,
2018,2,11,3.333333333,-6.666666667,
2018,2,12,0.555555556,-6.111111111,
2018,2,13,1.666666667,-9.444444444,
2018,2,14,2.222222222,-11.11111111,
2018,2,15,5,-3.888888889,
2018,2,16,1.111111111,-6.666666667,
2018,2,17,3.888888889,-5,
2018,2,18,5,-1.666666667,
2018,2,19,1.111111111,-9.444444444,
2018,2,20,-2.222222222,-13.88888889,
2018,2,21,-15.55555556,-15,
2018,2,22,-2.222222222,-16.11111111,
2018,2,23,0,-11.11111111,
2018,2,24,-2.777777778,-11.66666667,
2018,2,25,0.555555556,-7.777777778,
2018,2,26,2.222222222,-5.555555556,
2018,2,27,1.111111111,-15,
2018,2,28,-3.333333333,-15,
2018,3,1,4.444444444,-7.222222222,
2018,3,2,7.777777778,-4.444444444,
2018,3,3,4.444444444,-10,
2018,3,4,0,-10,
2018,3,5,1.666666667,-7.222222222,
2018,3,6,3.888888889,-7.222222222,
2018,3,7,7.777777778,-7.777777778,
2018,3,8,8.333333333,-7.777777778,
2018,3,9,6.666666667,-0.555555556,
2018,3,10,11.66666667,-2.777777778,
2018,3,11,7.777777778,-2.777777778,
2018,3,12,8.333333333,-3.888888889,
2018,3,13,12.77777778,-3.888888889,
2018,3,14,13.33333333,-3.888888889,
2018,3,15,13.33333333,1.111111111,
2018,3,16,13.33333333,-1.666666667,
2018,3,17,6.666666667,-1.666666667,
2018,3,18,4.444444444,-0.555555556,
2018,3,19,13.33333333,-1.666666667,
2018,3,20,5,-1.666666667,
2018,3,21,13.33333333,-1.111111111,
2018,3,22,8.888888889,-1.111111111,
2018,3,23,13.88888889,-1.666666667,
2018,3,24,13.33333333,-1.666666667,
2018,3,25,6.666666667,-2.777777778,
2018,3,26,6.111111111,-3.333333333,
2018,3,27,6.666666667,-3.333333333,
2018,3,28,11.11111111,-3.333333333,
2018,3,29,11.11111111,0.555555556,
2018,3,30,12.77777778,1.666666667,
2018,3,31,15.55555556,1.666666667,
2018,4,1,13.88888889,-1.111111111,
2018,4,2,12.77777778,-1.666666667,
2018,4,3,2.222222222,-6.666666667,
2018,4,4,8.333333333,-6.666666667,
2018,4,5,13.88888889,6.111111111,
2018,4,6,13.33333333,6.111111111,
2018,4,7,16.66666667,5,
2018,4,8,13.88888889,1.666666667,
2018,4,9,8.333333333,0.555555556,
2018,4,10,13.88888889,0.555555556,
2018,4,11,13.88888889,3.333333333,
2018,4,12,14.44444444,2.222222222,
2018,4,13,3.888888889,0.555555556,
2018,4,14,11.66666667,-0.555555556,
2018,4,15,12.22222222,2.777777778,
2018,4,16,16.66666667,3.333333333,
2018,4,17,9.444444444,3.888888889,
2018,4,18,7.222222222,-0.555555556,
2018,4,19,12.77777778,-2.222222222,
2018,4,20,18.33333333,1.666666667,
2018,4,21,19.44444444,2.222222222,
2018,4,22,19.44444444,1.111111111,
2018,4,23,17.77777778,1.666666667,
2018,4,24,18.33333333,-1.111111111,
2018,4,25,16.66666667,0,
2018,4,26,23.88888889,1.666666667,
2018,4,27,26.11111111,2.777777778,
2018,4,28,27.77777778,3.888888889,
2018,4,29,18.88888889,7.222222222,
2018,4,30,9.444444444,4.444444444,
2018,5,1,9.444444444,2.222222222,
2018,5,2,12.22222222,3.333333333,
2018,5,3,16.11111111,3.888888889,
2018,5,4,21.66666667,3.888888889,
2018,5,5,23.88888889,8.333333333,
2018,5,6,22.77777778,7.777777778,
2018,5,7,24.44444444,5,
2018,5,8,20,4.444444444,
2018,5,9,27.22222222,6.111111111,
2018,5,10,22.22222222,6.111111111,
2018,5,11,15.55555556,3.333333333,
2018,5,12,13.33333333,6.666666667,
2018,5,13,17.22222222,8.888888889,
2018,5,14,20.55555556,3.888888889,
2018,5,15,24.44444444,4.444444444,
2018,5,16,26.11111111,6.666666667,
2018,5,17,20,8.888888889,
2018,5,18,18.33333333,8.333333333,
2018,5,19,17.77777778,7.222222222,
2018,5,20,21.66666667,6.666666667,
2018,5,21,18.33333333,9.444444444,
2018,5,22,21.66666667,8.333333333,
2018,5,23,22.22222222,8.888888889,
2018,5,24,22.77777778,11.11111111,
2018,5,25,21.66666667,8.333333333,
2018,5,26,25.55555556,9.444444444,
2018,5,27,18.33333333,12.22222222,
2018,5,28,25,10,
2018,5,29,24.44444444,7.222222222,
2018,5,30,26.11111111,8.333333333,
2018,5,31,23.33333333,8.333333333,
2018,6,1,21.11111111,6.111111111,
2018,6,2,16.11111111,2.777777778,
2018,6,3,25,4.444444444,
2018,6,4,26.66666667,8.333333333,
2018,6,5,28.33333333,9.444444444,
2018,6,6,25.55555556,7.777777778,
2018,6,7,28.33333333,11.11111111,
2018,6,8,23.33333333,10,
2018,6,9,25,9.444444444,
2018,6,10,24.44444444,3.888888889,
2018,6,11,12.77777778,4.444444444,
2018,6,12,13.88888889,1.111111111,
2018,6,13,24.44444444,3.888888889,
2018,6,14,29.44444444,7.222222222,
2018,6,15,22.77777778,8.888888889,
2018,6,16,21.11111111,10,
2018,6,17,20,9.444444444,
2018,6,18,16.11111111,10,
2018,6,19,16.11111111,11.11111111,
2018,6,20,21.11111111,11.66666667,
2018,6,21,25.55555556,12.22222222,
2018,6,22,22.77777778,9.444444444,
2018,6,23,26.11111111,9.444444444,
2018,6,24,21.66666667,11.66666667,
2018,6,25,27.77777778,9.444444444,
2018,6,26,30.55555556,11.11111111,
2018,6,27,21.11111111,7.777777778,
2018,6,28,30.55555556,-15,
2018,6,29,25,-15,
2018,6,30,21.66666667,8.888888889,
2018,7,1,24.44444444,11.11111111,
2018,7,2,26.66666667,9.444444444,
2018,7,3,25,8.888888889,
2018,7,4,21.11111111,6.111111111,
2018,7,5,28.88888889,12.22222222,
2018,7,6,36.11111111,10.55555556,
2018,7,7,31.66666667,13.33333333,
2018,7,8,31.66666667,11.66666667,
2018,7,9,33.33333333,11.11111111,
2018,7,10,36.11111111,11.66666667,
2018,7,11,31.11111111,11.11111111,
2018,7,12,31.11111111,11.66666667,
2018,7,13,31.66666667,12.22222222,
2018,7,14,35.55555556,12.77777778,
2018,7,15,33.88888889,12.22222222,
2018,7,16,33.88888889,14.44444444,
2018,7,17,31.66666667,11.11111111,
2018,7,18,33.33333333,10.55555556,
2018,7,19,,,
2018,7,20,32.22222222,10,
2018,7,21,33.88888889,10,
2018,7,22,32.77777778,10.55555556,
2018,7,23,32.22222222,10,
2018,7,24,32.77777778,11.11111111,
2018,7,25,33.88888889,12.77777778,
2018,7,26,33.88888889,11.66666667,
2018,7,27,34.44444444,11.66666667,
2018,7,28,33.33333333,12.77777778,
2018,7,29,32.77777778,11.66666667,
2018,7,30,31.66666667,11.11111111,
2018,7,31,35,12.22222222,
2018,8,1,31.66666667,13.88888889,
2018,8,2,35,14.44444444,
2018,8,3,32.77777778,11.11111111,
2018,8,4,29.44444444,10,
2018,8,5,27.77777778,12.22222222,
2018,8,6,28.88888889,9.444444444,
2018,8,7,31.66666667,10,
2018,8,8,32.22222222,11.11111111,
2018,8,9,35,12.22222222,
2018,8,10,37.77777778,12.77777778,
2018,8,11,37.77777778,13.33333333,
2018,8,12,36.11111111,14.44444444,
2018,8,13,33.33333333,11.11111111,
2018,8,14,32.22222222,9.444444444,
2018,8,15,33.33333333,8.888888889,
2018,8,16,34.44444444,9.444444444,
2018,8,17,32.77777778,13.33333333,
2018,8,18,27.77777778,11.11111111,
2018,8,19,30,10,
2018,8,20,32.22222222,11.11111111,
2018,8,21,24.44444444,12.77777778,
2018,8,22,25,8.333333333,
2018,8,23,20,7.222222222,
2018,8,24,28.88888889,7.222222222,
2018,8,25,26.66666667,7.777777778,
2018,8,26,27.22222222,10,
2018,8,27,13.88888889,5,
2018,8,28,23.88888889,5.555555556,
2018,8,29,28.33333333,5.555555556,
2018,8,30,27.77777778,7.777777778,
2018,8,31,26.11111111,6.666666667,
2018,9,1,27.22222222,6.666666667,
2018,9,2,29.44444444,6.666666667,
2018,9,3,29.44444444,6.666666667,
2018,9,4,29.44444444,7.777777778,
2018,9,5,29.44444444,8.333333333,
2018,9,6,28.88888889,8.888888889,
2018,9,7,31.66666667,8.888888889,
2018,9,8,27.77777778,7.777777778,
2018,9,9,28.33333333,6.111111111,
2018,9,10,26.66666667,6.111111111,
2018,9,11,23.33333333,6.111111111,
2018,9,12,17.22222222,7.222222222,
2018,9,13,17.22222222,1.111111111,
2018,9,14,22.77777778,1.666666667,
2018,9,15,21.66666667,3.888888889,
2018,9,16,,,
2018,9,17,26.11111111,2.777777778,
2018,9,18,24.44444444,3.333333333,
2018,9,19,20.55555556,4.444444444,
2018,9,20,20,2.222222222,
2018,9,21,25,2.222222222,
2018,9,22,25,5,
2018,9,23,20.55555556,3.888888889,
2018,9,24,16.66666667,0.555555556,
2018,9,25,20,1.666666667,
2018,9,26,23.33333333,2.777777778,
2018,9,27,25.55555556,3.888888889,
2018,9,28,25,3.888888889,
2018,9,29,20,8.333333333,
2018,9,30,13.88888889,1.666666667,
2018,10,1,12.77777778,7.222222222,
2018,10,2,19.44444444,6.111111111,
2018,10,3,19.44444444,6.666666667,
2018,10,4,8.888888889,2.222222222,
2018,10,5,12.22222222,2.222222222,
2018,10,6,12.22222222,6.111111111,
2018,10,7,12.22222222,1.111111111,
2018,10,8,13.33333333,-1.111111111,
2018,10,9,13.88888889,-1.111111111,
2018,10,10,10,5,
2018,10,11,10,3.333333333,
2018,10,12,10,-1.666666667,
2018,10,13,13.88888889,-1.666666667,
2018,10,14,8.333333333,-5.555555556,
2018,10,15,7.222222222,-5,
2018,10,16,13.33333333,-4.444444444,
2018,10,17,12.77777778,-2.222222222,
2018,10,18,14.44444444,-1.666666667,
2018,10,19,15.55555556,-1.666666667,
2018,10,20,15.55555556,-1.111111111,
2018,10,21,15.55555556,-1.111111111,
2018,10,22,15.55555556,-1.111111111,
2018,10,23,15.55555556,-1.111111111,
2018,10,24,15.55555556,1.666666667,
2018,10,25,15,1.666666667,
2018,10,26,15,6.111111111,
2018,10,27,20,8.333333333,
2018,10,28,12.77777778,3.333333333,
2018,10,29,16.11111111,1.666666667,
2018,10,30,6.666666667,0.555555556,
2018,10,31,6.666666667,-1.111111111,
2018,11,1,2.777777778,-1.111111111,
2018,11,2,7.777777778,3.333333333,
2018,11,3,9.444444444,3.888888889,
2018,11,4,8.333333333,3.888888889,
2018,11,5,7.222222222,2.222222222,
2018,11,6,7.222222222,1.111111111,
2018,11,7,5,0,
2018,11,8,5.555555556,-2.777777778,
2018,11,9,3.888888889,-7.222222222,
2018,11,10,1.111111111,-7.222222222,
2018,11,11,2.777777778,-7.222222222,
2018,11,12,0.555555556,-8.888888889,
2018,11,13,0,-11.11111111,
2018,11,14,1.666666667,-7.777777778,
2018,11,15,3.888888889,-6.666666667,
2018,11,16,5,-4.444444444,
2018,11,17,4.444444444,-1.666666667,
2018,11,18,2.777777778,-8.333333333,
2018,11,19,0,-11.11111111,
2018,11,20,0.555555556,-11.11111111,
2018,11,21,0,-9.444444444,
2018,11,22,1.111111111,-8.888888889,
2018,11,23,2.222222222,-2.777777778,
2018,11,24,4.444444444,-0.555555556,
2018,11,25,3.333333333,-6.666666667,
2018,11,26,-0.555555556,-8.333333333,
2018,11,27,-1.111111111,-8.333333333,
2018,11,28,1.111111111,0,
2018,11,29,2.777777778,-1.111111111,
2018,11,30,2.777777778,-1.666666667,
2018,12,1,1.111111111,-3.333333333,
2018,12,2,0,-3.888888889,
2018,12,3,-1.111111111,-3.888888889,
2018,12,4,-0.555555556,-7.777777778,
2018,12,5,-3.888888889,-13.33333333,
2018,12,6,-6.666666667,-15,
2018,12,7,-9.444444444,-16.11111111,
2018,12,8,-10,-16.11111111,
2018,12,9,-5.555555556,-12.77777778,
2018,12,10,-5.555555556,-12.77777778,
2018,12,11,-5,-11.11111111,
2018,12,12,-1.111111111,-7.777777778,
2018,12,13,2.222222222,-11.66666667,
2018,12,14,-3.888888889,-12.77777778,
2018,12,15,-0.555555556,-11.66666667,
2018,12,16,2.777777778,-6.111111111,
2018,12,17,0,-5.555555556,
2018,12,18,1.666666667,-3.888888889,
2018,12,19,2.777777778,-3.888888889,
2018,12,20,2.777777778,-3.333333333,
2018,12,21,1.111111111,-3.333333333,
2018,12,22,0.555555556,-5,
2018,12,23,-5,-7.777777778,
2018,12,24,-1.111111111,-4.444444444,
2018,12,25,0,-6.111111111,
2018,12,26,0,-10.55555556,
2018,12,27,-5,-10.55555556,
2018,12,28,-1.666666667,-5.555555556,
2018,12,29,-2.777777778,-8.888888889,
2018,12,30,-0.555555556,-5.555555556,
2018,12,31,0,-12.22222222,
2019,1,1,-9.444444444,-16.11111111,
2019,1,2,-9.444444444,-14.44444444,
2019,1,3,-5,-11.66666667,
2019,1,4,-4.444444444,-10,
2019,1,5,-3.333333333,-10,
2019,1,6,-3.888888889,-5.555555556,
2019,1,7,3.333333333,-5,
2019,1,8,0.555555556,-14.44444444,
2019,1,9,-5,-13.88888889,
2019,1,10,-3.333333333,-10.55555556,
2019,1,11,1.111111111,-4.444444444,
2019,1,12,1.111111111,-7.222222222,
2019,1,13,-3.333333333,-9.444444444,
2019,1,14,-6.666666667,-16.66666667,
2019,1,15,-9.444444444,-16.66666667,
2019,1,16,-5.555555556,-15,
2019,1,17,-4.444444444,-13.33333333,
2019,1,18,0,-6.666666667,
2019,1,19,2.777777778,-3.333333333,
2019,1,20,1.666666667,-1.111111111,
2019,1,21,1.666666667,0,
2019,1,22,0.555555556,-11.11111111,
2019,1,23,-3.888888889,-9.444444444,
2019,1,24,2.222222222,-4.444444444,
2019,1,25,5.555555556,-8.888888889,
2019,1,26,0,-8.333333333,
2019,1,27,4.444444444,-6.666666667,
2019,1,28,4.444444444,-7.777777778,
2019,1,29,0.555555556,-8.333333333,
2019,1,30,0.555555556,-12.77777778,
2019,2,1,-2.222222222,-12.77777778,
2019,2,2,1.111111111,-12.77777778,
2019,2,3,1.666666667,-10,
2019,2,4,3.888888889,-1.111111111,
2019,2,5,4.444444444,-1.111111111,
2019,2,6,5,-3.333333333,
2019,2,7,0,-5.555555556,
2019,2,8,-2.777777778,-16.66666667,
2019,2,9,-6.111111111,-16.66666667,
2019,2,10,-1.666666667,-12.22222222,
2019,2,11,-1.111111111,-10.55555556,
2019,2,12,0,-6.666666667,
2019,2,13,4.444444444,-6.111111111,
2019,2,14,2.777777778,-2.777777778,
2019,2,15,2.222222222,-2.222222222,
2019,2,16,0.555555556,-7.777777778,
2019,2,17,0.555555556,-8.888888889,
2019,2,18,-0.555555556,-6.666666667,
2019,2,19,-2.222222222,-11.11111111,
2019,2,20,-3.888888889,-8.333333333,
2019,2,21,1.111111111,-11.11111111,
2019,2,22,-1.111111111,-15,
2019,2,23,-3.888888889,-13.88888889,
2019,2,24,0,-6.111111111,
2019,2,25,0,-4.444444444,
2019,2,26,1.666666667,1.111111111,
2019,2,27,4.444444444,-1.111111111,
2019,2,28,0,-1.111111111,
2019,3,1,5,-10,
2019,3,2,-0.555555556,-8.888888889,
2019,3,3,1.666666667,-6.666666667,
2019,3,4,-1.666666667,-6.666666667,
2019,3,5,1.666666667,-11.11111111,
2019,3,6,0.555555556,-10,
2019,3,7,4.444444444,-2.222222222,
2019,3,8,7.222222222,-8.888888889,
2019,3,9,2.222222222,-8.333333333,
2019,3,10,0.555555556,-7.777777778,
2019,3,11,2.777777778,-11.11111111,
2019,3,12,3.888888889,-11.11111111,
2019,3,13,3.333333333,-9.444444444,
2019,3,14,1.666666667,-11.66666667,
2019,3,15,3.888888889,-11.66666667,
2019,3,16,7.222222222,-6.666666667,
2019,3,17,8.333333333,-6.111111111,
2019,3,18,10.55555556,-5.555555556,
2019,3,19,10.55555556,-5,
2019,3,20,11.66666667,-5,
2019,3,21,13.33333333,-4.444444444,
2019,3,22,10.55555556,-2.777777778,
2019,3,23,11.66666667,-1.666666667,
2019,3,24,12.22222222,0,
2019,3,25,11.66666667,-1.111111111,
2019,3,26,10.55555556,-0.555555556,
2019,3,27,11.11111111,0.555555556,
2019,3,28,11.66666667,2.222222222,
2019,3,29,8.888888889,-1.111111111,
2019,3,30,8.888888889,0,
2019,3,31,12.22222222,-1.666666667,
2019,4,1,12.77777778,-1.666666667,
2019,4,2,11.66666667,0,
2019,4,3,22.22222222,5.555555556,
2019,4,4,20,3.333333333,
2019,4,5,17.77777778,2.777777778,
2019,4,6,17.77777778,0,
2019,4,7,22.77777778,2.222222222,
2019,4,8,26.11111111,4.444444444,
2019,4,9,26.11111111,5,
2019,4,10,27.22222222,5.555555556,
2019,4,11,27.22222222,8.333333333,
2019,4,12,18.33333333,7.222222222,
2019,4,13,,,
2019,4,14,,,
2019,4,15,,,
2019,4,16,,,
2019,4,17,,,
2019,4,18,,,
2019,4,19,,,
2019,4,20,,,
2019,4,21,,,
2019,4,22,25,-0.555555556,
2019,4,23,21.11111111,5.555555556,
2019,4,24,18.88888889,0.555555556,
2019,4,25,21.66666667,1.666666667,
