Year ,Month,Day,MaxTempC,MinTempC,
2022,8,11,16.4,16.4,
2022,8,12,16.4,16.4,
2022,8,14,19.9,19.9,
2022,8,15,20.2,19.9,
2022,8,16,21.2,19.5,
2022,8,18,20.8,20.4,
2022,8,19,23.5,23.5,
2022,8,20,16.5,16.5,
2022,8,22,17.7,17.7,
2022,8,25,16.9,16.9,
2022,8,26,17.3,17.3,
2022,8,27,14.7,14.7,
2022,8,29,17.8,17.8,
2022,8,30,19.9,19.9,
2022,8,31,17,17,
2022,9,1,15.9,15.9,
2022,9,2,17.7,17.7,
2022,9,3,13.8,13.8,
2022,9,4,19.4,19.4,
2022,9,5,13.4,13.4,
2022,9,6,13.7,13.7,
2022,9,7,17,17,
2022,9,8,17.5,17.5,
2022,9,15,11.6,11.6,
2022,9,16,11,11,
2022,9,21,14.1,14.1,
2022,9,25,9.3,9.3,
2022,9,26,9.9,9.9,
2022,9,29,13.1,13.1,
2023,1,6,3.5,-6.2,
2023,1,7,0.6,-8,
2023,1,8,-0.2,-10.3,
2023,1,9,0.2,-7.8,
2023,1,10,1.1,-6.3,
2023,1,11,3.3,-5.9,
2023,1,12,3.8,-6.6,
2023,1,13,2.6,-5.4,
2023,1,14,4.4,-1,
2023,1,15,3.5,-4.2,
2023,1,16,1.6,-4.4,
2023,1,17,1.8,-4.5,
2023,1,18,-0.5,-9.9,
2023,1,19,0.8,-5.6,
2023,1,20,-0.5,-10.1,
2023,1,21,-2.1,-13.6,
2023,1,22,0.1,-6.9,
2023,1,23,-2.6,-12,
2023,1,24,-3.2,-11.7,
2023,1,25,4.2,-4.8,
2023,1,26,3,-1.4,
2023,1,27,5.1,-0.1,
2023,1,28,1.4,-9,
2023,1,29,-9.2,-19.3,
2023,1,30,-11.1,-22.8,
2023,1,31,-8.8,-18.2,
2023,2,1,-2.9,-12.9,
2023,2,2,-1.2,-15.7,
2023,2,3,0.1,-12.6,
2023,2,4,6.6,-5.5,
2023,2,5,8.2,-4.6,
2023,2,6,6.5,0.1,
2023,2,7,6.1,-4.1,
2023,2,8,5.1,-3.1,
2023,2,9,1.1,-11,
2023,2,10,3.5,-11.8,
2023,2,11,4.1,-10.9,
2023,2,12,3.7,-11.2,
2023,2,13,4.5,-9,
2023,2,14,0.4,-4.2,
2023,2,15,4.6,-8,
2023,2,16,2,-13.1,
2023,2,17,5.2,-11.7,
2023,2,18,1.3,-7.3,
2023,2,19,4.8,-4.3,
2023,2,20,7.8,-0.3,
2023,2,21,8.2,-4.7,
2023,2,22,-3.8,-12.3,
2023,2,23,-6.1,-14.2,
2023,2,24,-0.7,-15.3,
2023,2,25,5.4,-13.4,
2023,2,26,6.3,-8.6,
2023,2,27,6.1,-7.9,
2023,2,28,4.3,-6.9,
2023,3,1,4.5,-6.6,
2023,3,2,3.3,-8.5,
2023,3,3,3.7,-6.8,
2023,3,4,2,-10.4,
2023,3,5,5,-5.4,
2023,3,6,6.3,-5.3,
2023,3,7,3.9,-12,
2023,3,8,4.4,-9.8,
2023,3,9,4,-8.3,
2023,3,10,5.7,-2.6,
2023,3,11,5.1,-9.1,
2023,3,12,9.5,-4.8,
2023,3,13,11.8,1.2,
2023,3,14,10.3,0.5,
2023,3,15,4.7,-0.5,
2023,3,16,6.8,-5.4,
2023,3,17,7.6,-6.9,
2023,3,18,9.5,-6.6,
2023,3,19,9.7,-7.3,
2023,3,20,6.6,-0.7,
2023,3,21,9.6,-2,
2023,3,22,9.9,-5,
2023,3,23,9.9,-2.5,
2023,3,24,3.3,-2.4,
2023,3,25,3.1,-3.5,
2023,3,26,2.7,-3.8,
2023,3,27,6.5,-5.4,
2023,3,28,7.5,-2.7,
2023,3,29,7.3,-1.4,
2023,3,30,6.4,0.2,
2023,3,31,8.7,0.5,
2023,4,1,6.8,-1,
2023,4,2,6.4,-4.3,
2023,4,3,3.4,-1.9,
2023,4,4,2.2,-2.2,
2023,4,5,6.6,-2.5,
2023,4,6,11.8,-6.1,
2023,4,7,14,-1.8,
2023,4,8,13.7,2.2,
2023,4,9,20.1,-1.4,
2023,4,10,25.7,1.7,
2023,4,11,18.1,5.5,
2023,4,12,11.2,2.3,
2023,4,13,6.7,-0.9,
2023,4,14,9.7,-3,
2023,4,15,14.6,-2.7,
2023,4,16,25.2,2.1,
2023,4,17,21.7,-1.1,
2023,4,18,9.3,-1.3,
2023,4,19,16.1,-5.5,
2023,4,20,21.4,-1.2,
2023,4,21,17.9,0.7,
2023,4,22,26,-1.1,
2023,4,23,25.4,-3.4,
2023,4,24,13.8,2.9,
2023,4,25,25,2.1,
2023,4,26,27.9,-1.9,
2023,4,27,27.7,3.9,
2023,4,28,29.8,-1.7,
2023,4,29,32.9009204,-0.2276268,
2023,4,30,32.8176596,1.5486036,
2023,5,1,33.9740596,4.4627316,
2023,5,2,31.448482,2.954786,
2023,5,3,34.5106292,1.8353908,
2023,5,4,26.4805876,1.613362,
2023,5,5,22.6968468,4.388722,
2023,5,6,20.7725972,2.7975156,
2023,5,7,14.4355252,0.9010196,
2023,5,8,24.371314,-1.6430604,
2023,5,9,19.0796276,1.2710676,
2023,5,10,28.8766484,0.4662132,
2023,5,11,30.153314,0.6974932,
2023,5,12,32.327346,1.2155604,
2023,5,13,28.303074,2.3812116,
2023,5,14,31.9758004,3.3433364,
2023,5,15,27.4334612,6.0169332,
2023,5,16,23.7144788,4.5089876,
2023,5,17,27.0449108,5.22133,
2023,5,18,28.7378804,6.0724404,
2023,5,19,33.7520308,4.9530452,
2023,5,20,33.3264756,5.9799284,
2023,5,21,28.7748852,6.0169332,
2023,5,22,26.7858772,9.4028724,
2023,5,23,24.4453236,6.3407252,
2023,5,24,21.2166548,9.3936212,
2023,5,25,20.4950612,6.5350004,
2023,5,26,20.5598196,6.886546,
2023,5,27,22.4655668,6.192706,
2023,5,28,17.294146,7.0438164,
2023,5,29,22.7338516,4.6940116,
2023,5,30,28.0810452,5.6653876,
2023,5,31,22.4100596,8.9865684,
2023,6,1,24.6581012,7.7099028,
2023,6,2,24.3990676,5.5543732,
2023,6,3,24.4545748,10.0042004,
2023,6,4,26.591602,8.551762,
2023,6,5,24.6210964,9.708162,
2023,6,6,29.690754,6.4887444,
2023,6,7,32.0128052,7.7561588,
2023,6,8,21.5867028,12.1227252,
2023,6,9,24.5748404,8.8478004,
2023,6,10,30.7361396,6.9883092,
2023,6,11,26.6193556,9.5046356,
2023,6,12,27.8035092,6.9420532,
2023,6,13,32.1793268,9.708162,
2023,6,14,25.34269,11.095842,
2023,6,15,21.6237076,5.5266196,
2023,6,16,28.4048372,3.5746164,
2023,6,17,22.6875956,10.1429684,
2023,6,18,21.6607124,6.1186964,
2023,6,19,18.034242,5.0270548,
2023,6,20,19.0796276,1.4468404,
2023,6,21,23.9272564,3.6301236,
2023,6,22,28.6546196,1.5301012,
2023,6,23,22.3453012,6.5997588,
2023,6,24,27.9422772,5.2398324,
2023,6,25,27.4612148,7.7561588,
2023,6,26,24.3805652,9.15309,
2023,6,27,25.4074484,9.5323892,
2023,6,28,25.1391636,8.9310612,
2023,6,29,30.4956084,7.5156276,
2023,6,30,34.6308948,9.38437,
2023,7,1,32.8269108,9.4583796,
2023,7,2,33.0859444,8.1169556,
2023,7,3,31.5039892,8.274226,
2023,7,4,11.2901172,11.1328468,
2023,7,5,33.0119348,6.8680436,
2023,7,6,14.0007188,13.593666,
2023,7,7,12.298498,12.1319764,
2023,7,8,13.3068788,12.6962996,
2023,7,9,33.2894708,8.69053,
2023,7,10,33.0951956,14.3245108,
2023,7,11,33.0489396,11.5861556,
2023,7,12,15.582674,15.1941236,
2023,7,13,16.3135188,16.2025044,
2023,7,15,16.3320212,15.8787124,
2023,7,16,39.2564948,9.6341524,
2023,7,17,14.8703316,14.6205492,
2023,7,18,17.0351124,16.3042676,
2023,7,19,12.8258164,7.4508692,
2023,7,20,15.952722,11.0588372,
2023,7,21,38.7014228,9.3936212,
2023,7,22,39.4877748,9.6063988,
2023,7,23,35.51901,13.131106,
2023,7,24,32.4106068,12.5482804,
2023,7,25,33.5022484,11.9377012,
2023,7,26,14.750066,11.1606004,
2023,7,27,34.0573204,10.2539828,
2023,7,28,15.8879636,11.327122,
2023,7,29,13.454898,9.2733556,
2023,7,31,12.8443188,7.7469076,
2023,8,1,17.9509812,9.8561812,
2023,8,2,16.6558132,10.7350452,
2023,8,3,14.0007188,11.0588372,
2023,8,4,22.5858324,15.351394,
2023,8,5,14.8148244,14.4355252,
2023,8,6,12.2614932,9.8746836,
2023,8,7,12.4927732,10.263234,
2023,8,8,12.5852852,12.298498,
2023,8,9,12.2799956,10.5037652,
2023,8,10,11.9099476,10.9940788,
2023,8,11,15.1941236,10.9293204,
2023,8,12,17.5346772,12.4927732,
2023,8,13,15.3698964,12.1782324,
2023,8,14,15.212626,12.0302132,
2023,8,15,16.5447988,13.5196564,
2023,8,16,17.5901844,14.4077716,
2023,8,17,17.9787348,14.7870708,
2023,8,18,23.1964116,18.2100148,
2023,8,19,15.4531572,15.2958868,
2023,8,20,19.1998932,17.7752084,
2023,8,21,14.6390516,14.6390516,
2023,8,22,16.2580116,16.184002,
2023,8,23,13.824946,13.7509364,
2023,8,25,13.4734004,13.0200916,
2023,8,26,12.1689812,12.1689812,
2023,8,28,15.2866356,14.9998484,
2023,8,29,13.3716372,12.8350676,
2023,8,30,13.9359604,13.9359604,
2023,8,31,8.1724628,7.6914004,
2023,9,1,10.0597076,10.0412052,
2023,9,2,14.7315636,14.1209844,
2023,9,4,15.4161524,13.038594,
2023,9,6,11.0403348,11.0403348,
2023,9,7,9.6804084,9.2363508,
2023,9,8,13.1681108,13.1403572,
2023,9,12,10.5130164,9.8376788,
2023,9,13,13.7416852,13.5381588,
2023,9,14,9.1438388,8.875554,
2023,9,15,9.0883316,9.0883316,
2023,9,16,9.4953844,8.6257716,
2023,9,18,10.1059636,9.4121236,
2023,9,21,7.950434,7.1363284,
2023,9,22,8.7737908,8.7737908,
2024,5,19,14.8,8.2,
2024,5,20,13.4,4.7,
2024,5,21,17,5.3,
2024,5,22,12.9,4.2,
2024,5,23,13.2,1.9,
2024,5,24,20.2,-0.5,
2024,5,25,16.3,7,
2024,5,26,20.9,3.8,
2024,5,27,26.4,3.1,
2024,5,28,27.5,5.7,
2024,5,29,15.3,7.6,
2024,5,30,18.4,3.8,
2024,5,31,23.5,1.8,
2024,6,1,25.5,3.6,
2024,6,2,22.7,6.9,
2024,6,3,19.8,11.2,
2024,6,4,22.9,5.2,
2024,6,5,28.7,13.1,
2024,6,6,30.1,6.3,
2024,6,7,32,8.7,
2024,6,8,32,8.2,
2024,6,9,28.2,12.4,
2024,6,10,27.9,8.6,
2024,6,11,30.4,8.4,
2024,6,12,29.3,11.5,
2024,6,13,30.1,7.5,
2024,6,14,29.5,11,
2024,6,15,20.2,8.3,
2024,6,16,18.4,2.4,
2024,6,17,11.3,4.3,
2024,6,18,18.7,2.7,
2024,6,19,24.7,2.4,
2024,6,20,29.4,5,
2024,6,21,29.8,5.8,
2024,6,22,34.1,8.7,
2024,6,23,33.2,9.2,
2024,6,24,31.6,12,
2024,6,25,33.9,9.3,
2024,6,26,29.8,14.2,
2024,6,27,24.3,12.4,
2024,6,28,26.3,10.1,
2024,6,29,33.4,7.7,
2024,6,30,27.6,14.4,
2024,7,1,24.7,10.4,
2024,7,2,26.8,9,
2024,7,3,25.4,10.5,
2024,7,4,29.1,7.5,
2024,7,5,31.1,8.1,
2024,7,6,32,9.8,
2024,7,7,34.2,8.7,
2024,7,8,35.8,10.4,
2024,7,9,38.4,11.8,
2024,7,10,39,13.1,
2024,7,11,37.4,14.8,
2024,7,12,36.5,13.8,
2024,7,13,37,13,
2024,7,14,32,14.2,
2024,7,15,34.8,11.8,
2024,7,16,36,11.3,
2024,7,17,35.5,11,
2024,7,18,37.1,12.7,
2024,7,19,36.8,15.5,
2024,7,20,37.8,15.3,
2024,7,21,38.6,14.6,
2024,7,22,36.4,14.3,
2024,7,23,38.2,14.2,
2024,7,24,38.9,13.7,
2024,7,25,32.3,11.6,
2024,7,26,30.9,8,
2024,7,27,30.2,10.8,
2024,7,28,29.6,11.4,
2024,7,29,31.3,13.4,
2024,7,30,21.9,12.2,
2024,7,31,32.6,9.4,
2024,8,1,36.9,11.9,
2024,8,2,38.5,13,
2024,8,3,36.5,13.6,
2024,8,4,32,19.1,
2024,8,5,33.6,13.1,
2024,8,6,35.6,13,
2024,8,7,31.8,14.2,
2024,8,8,31.7,12.2,
2024,8,9,31.1,12,
2024,8,10,27.2,12.3,
2024,8,11,30.7,8.8,
2024,8,12,31.3,13,
2024,8,13,27.2,12.1,
2024,8,14,28.2,10.5,
2024,8,15,26.9,9,
2024,8,16,29,7.5,
2024,8,17,34.1,7.7,
2024,8,18,36.3,12.1,
2024,8,19,33.6,11.4,
2024,8,20,32.4,8.6,
2024,8,21,28.5,9.4,
2024,8,22,31.6,7.8,
2024,8,23,30.7,8.1,
2024,8,24,21.8,10.8,
2024,8,25,26.8,6.1,
2024,8,26,31.9,6.3,
2024,8,27,32.6,6,
2024,8,28,23.6,3.3,
2024,8,29,25,1.7,
2024,8,30,33.5,5.4,
2024,8,31,27.3,6,
2024,9,1,34.4,6.5,
2024,9,2,28.8,6.3,
2024,9,3,20.4,10.6,
2024,9,4,9.6,8.1,
2024,9,5,11.8,6.5,
2024,9,6,12.3,9.4,
2024,9,7,12.9,11.6,
2024,9,8,12,11.1,
2024,9,9,13.5,11.7,
2024,9,10,10.6,10.3,
2024,9,11,7.2,6.6,
2024,9,12,8.4,8.4,
2024,9,13,8.7,8.6,
2024,9,14,5.2,5,
2024,9,15,8.3,8.3,
2024,9,16,28.1,11.3,
2024,9,17,15,8.3,
2024,9,18,15.5,6.6,
2024,9,19,25.1,5,
2024,9,20,24,4.8,
